,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
883,2019-11-21,152175,Female,52,Married,Iowa,Platinum,Employees,PayPal,0,678.1
884,2019-11-21,152176,Female,63,Single,Washington,Silver,Unemployment,Card,0,1021.98
885,2019-11-21,152178,Male,62,Single,Pennsylvania,Silver,Employees,PayPal,0,1163.3
886,2019-11-22,152179,Female,38,Single,Minnesota,Basic,Unemployment,Card,0,1745.71
887,2019-11-23,152180,Male,73,Married,Arizona,Silver,Employees,PayPal,1,1871.75
888,2019-11-23,152181,Female,52,Married,Texas,Basic,self-employed,Other,0,1165.97
889,2019-11-23,152182,Male,48,Married,North Dakota,Silver,Unemployment,Other,1,66.48
890,2019-11-24,152183,Male,34,Married,Montana,Basic,self-employed,Card,0,1713.15
891,2019-11-24,152184,Female,76,Married,New Jersey,Platinum,Employees,Card,1,1875.03
892,2019-11-24,152185,Female,72,Married,Vermont,Platinum,workers,Card,1,1002.79
893,2019-11-24,152186,Male,66,Married,Utah,Silver,self-employed,Card,1,59.97
894,2019-11-25,152189,Female,42,Single,Missouri,Basic,workers,PayPal,1,2541.56
895,2019-11-25,152190,Male,55,Married,Hawaii,Basic,Employees,PayPal,1,2712.52
896,2019-11-25,152191,Female,76,Single,Oregon,Platinum,Employees,PayPal,1,2001.13
897,2019-11-25,152192,Male,57,Married,Iowa,Basic,Unemployment,PayPal,1,2524.95
898,2019-11-25,152193,Male,28,Married,Maryland,Basic,Employees,Card,1,363.29
899,2019-11-26,152194,Male,56,Single,Idaho,Platinum,workers,Card,0,2479.25
900,2019-11-26,152195,Female,61,Married,Georgia,Platinum,self-employed,Card,1,1902.46
901,2019-11-27,152197,Female,32,Married,Washington,Missing,workers,Card,1,957.05
902,2019-11-28,152198,Male,62,Single,Vermont,Basic,Unemployment,PayPal,0,23.14
903,2019-11-29,152199,Female,18,Married,New York,Basic,self-employed,PayPal,1,1340.65
904,2019-11-29,152200,Male,45,Married,New York,Basic,Unemployment,PayPal,1,720.75
905,2019-11-29,152202,Male,53,Married,Missouri,Platinum,self-employed,Other,0,2490.18
906,2019-12-01,152203,Male,48,Married,Kansas,Basic,Employees,PayPal,1,1015.45
907,2019-12-01,152204,Female,41,Single,Delaware,Basic,Employees,Card,1,2570.56
908,2019-12-02,152205,Female,22,Single,Minnesota,Basic,Employees,Card,0,1114.5
909,2019-12-02,152206,Male,70,Single,Oklahoma,Basic,Employees,Card,1,261.44
910,2019-12-03,152207,Male,16,Married,Illinois,Gold,workers,Other,0,657.98
911,2019-12-03,152208,Female,77,Single,West Virginia,Basic,Employees,Other,1,1935.38
912,2019-12-03,152210,Female,68,Single,Alaska,Platinum,Employees,Other,1,1711.74
913,2019-12-04,152212,Female,37,Single,Pennsylvania,Gold,self-employed,PayPal,0,473.25
914,2019-12-04,152213,Female,56,Single,Florida,Basic,workers,Other,0,2726.95
915,2019-12-04,152214,Male,71,Married,West Virginia,Missing,self-employed,PayPal,1,761.23
916,2019-12-04,152215,Male,70,Married,Mississippi,Basic,workers,Card,0,1911.54
917,2019-12-04,152216,Female,36,Married,Kentucky,Silver,Employees,Card,0,102.99
918,2019-12-04,152217,Female,50,Married,Nevada,Basic,workers,PayPal,0,423.98
919,2019-12-05,152218,Male,69,Single,North Carolina,Basic,self-employed,PayPal,1,561.16
920,2019-12-06,152219,Male,19,Married,Arizona,Platinum,Employees,Other,1,613.35
921,2019-12-06,152221,Male,36,Married,Vermont,Basic,Employees,PayPal,1,2785.61
922,2019-12-07,152223,Male,43,Single,Montana,Platinum,workers,Other,1,2071.6
923,2019-12-07,152224,Male,42,Married,Illinois,Platinum,Employees,PayPal,1,1331.74
924,2019-12-07,152225,Male,34,Married,Nebraska,Silver,Employees,PayPal,0,642.73
925,2019-12-08,152226,Male,15,Married,Louisiana,Platinum,workers,Other,1,703.59
926,2019-12-08,152227,Male,20,Single,Connecticut,Basic,self-employed,PayPal,1,809.72
927,2019-12-08,152228,Female,19,Married,Illinois,Basic,Employees,Other,1,2965.57
928,2019-12-08,152229,Male,49,Single,Missouri,Missing,Employees,PayPal,0,2420.67
929,2019-12-08,152230,Female,29,Married,New Jersey,Basic,self-employed,PayPal,0,425.62
930,2019-12-08,152231,Female,25,Married,Delaware,Basic,Employees,Other,0,1348.65
931,2019-12-09,152232,Female,72,Married,Rhode Island,Missing,Employees,PayPal,1,1654.25
932,2019-12-09,152233,Female,44,Single,Hawaii,Platinum,self-employed,Other,0,962.62
933,2019-12-10,152234,Male,59,Single,Delaware,Missing,workers,PayPal,1,202.84
934,2019-12-10,152235,Female,51,Single,Louisiana,Gold,workers,PayPal,1,1691.26
935,2019-12-10,152236,Female,57,Married,Michigan,Silver,self-employed,PayPal,0,505.36
936,2019-12-10,152237,Male,18,Married,Maryland,Silver,self-employed,PayPal,1,2863.91
937,2019-12-11,152238,Male,30,Married,Illinois,Basic,Employees,PayPal,0,603.34
938,2019-12-11,152239,Male,18,Married,Texas,Basic,Employees,PayPal,1,2443.68
939,2019-12-11,152240,Male,26,Married,Ohio,Silver,Employees,Card,1,2614.47
940,2019-12-12,152241,Female,38,Married,Idaho,Basic,workers,Card,1,1985.91
941,2019-12-12,152242,Female,34,Single,New York,Gold,workers,PayPal,0,1936.86
942,2019-12-12,152243,Female,36,Single,Utah,Basic,Unemployment,Card,1,743.54
943,2019-12-12,152244,Female,70,Single,Nevada,Basic,self-employed,PayPal,1,1474.73
944,2019-12-12,152245,Female,76,Single,Arizona,Basic,workers,PayPal,1,282.07
945,2019-12-13,152246,Female,35,Single,Indiana,Platinum,Employees,Card,0,459.96
946,2019-12-13,152247,Male,46,Married,New Hampshire,Silver,self-employed,Card,1,258.66
947,2019-12-14,152248,Female,74,Single,Mississippi,Platinum,workers,Other,1,1492.25
948,2019-12-14,152249,Male,70,Single,New Hampshire,Missing,workers,Card,1,134.8
949,2019-12-14,152250,Male,21,Single,Kentucky,Basic,workers,PayPal,0,1250.44
950,2019-12-14,152251,Female,39,Single,Florida,Basic,self-employed,Card,1,1305.52
951,2019-12-15,152252,Male,33,Single,West Virginia,Basic,workers,Card,0,1922.8
952,2019-12-15,152253,Female,47,Married,Louisiana,Basic,Others,Card,0,2757.41
953,2019-12-15,152254,Male,49,Married,California,Basic,workers,PayPal,1,337.17
954,2019-12-16,152255,Female,34,Single,South Carolina,Platinum,workers,Other,1,635.17
955,2019-12-16,152256,Male,64,Single,South Dakota,Basic,self-employed,PayPal,0,1282.24
956,2019-12-17,152257,Female,36,Single,Nebraska,Platinum,self-employed,Other,0,947.09
957,2019-12-17,152258,Male,51,Single,Arkansas,Platinum,Unemployment,PayPal,1,482.68
958,2019-12-18,152260,Female,51,Single,Nevada,Silver,self-employed,PayPal,0,2733.8
959,2019-12-18,152261,Female,58,Married,Illinois,Silver,workers,Other,1,1679.62
960,2019-12-19,152262,Female,22,Married,South Dakota,Basic,self-employed,Card,1,1793.22
961,2019-12-20,152263,Male,60,Married,Vermont,Silver,Employees,PayPal,1,26.55
962,2019-12-21,152264,Male,20,Single,Louisiana,Platinum,Unemployment,PayPal,0,1158.67
963,2019-12-21,152265,Male,55,Married,South Carolina,Basic,Employees,PayPal,1,1274.62
964,2019-12-21,152266,Female,69,Married,Ohio,Basic,Employees,PayPal,0,2437.74
965,2019-12-21,152267,Male,64,Married,Maryland,Platinum,Employees,Card,0,2981.36
966,2019-12-22,152268,Male,73,Married,Idaho,Basic,Employees,Card,0,427.54
967,2019-12-22,152269,Male,46,Married,North Dakota,Platinum,workers,Other,0,2830.43
968,2019-12-22,152270,Male,78,Single,Massachusetts,Missing,Employees,Other,1,2662.19
969,2019-12-23,152271,Female,22,Single,Indiana,Platinum,workers,Card,1,30.22
970,2019-12-24,152272,Female,65,Married,Montana,Platinum,workers,PayPal,0,2903.6
971,2019-12-24,152273,Male,37,Married,Iowa,Basic,Employees,PayPal,0,717.22
972,2019-12-24,152274,Female,55,Married,Delaware,Basic,workers,PayPal,1,1992.41
973,2019-12-25,152275,Female,68,Single,Alaska,Missing,Employees,Other,0,664.72
974,2019-12-25,152277,Female,50,Single,Rhode Island,Platinum,Unemployment,Other,0,1372.74
975,2019-12-25,152278,Male,28,Married,Arizona,Platinum,Employees,Other,1,1035.49
976,2019-12-26,152279,Male,49,Married,Connecticut,Platinum,workers,PayPal,1,1469.28
977,2019-12-26,152280,Male,75,Single,Wisconsin,Missing,self-employed,PayPal,1,1955.6
978,2019-12-26,152281,Male,53,Single,Iowa,Platinum,Employees,PayPal,1,1898.51
979,2019-12-26,152282,Female,46,Married,Maryland,Basic,Employees,Card,1,2508.04
980,2019-12-27,152283,Female,50,Single,Wyoming,Basic,self-employed,Card,0,1823.93
981,2019-12-27,152284,Female,62,Married,Montana,Basic,workers,Other,1,1435.92
982,2019-12-27,152285,Female,59,Married,Alabama,Platinum,workers,Card,1,2747.99
983,2019-12-27,152286,Male,55,Married,Louisiana,Basic,workers,Card,0,577.32
984,2019-12-29,152288,Female,56,Single,New Jersey,Silver,Unemployment,PayPal,0,2780.61
985,2019-12-29,152289,Female,56,Single,Louisiana,Basic,workers,Card,1,1980.54
986,2019-12-29,152290,Female,78,Married,Florida,Silver,Employees,Card,0,2446.79
987,2019-12-30,152291,Male,48,Married,Nebraska,Basic,Employees,Other,0,34.88
988,2019-12-31,152292,Male,66,Married,West Virginia,Basic,Employees,Other,1,294.43
989,2019-12-31,152293,Female,24,Married,Rhode Island,Basic,Employees,Card,1,2979.76
990,2020-01-01,152294,Male,34,Married,Washington,Silver,Employees,PayPal,1,794.29
991,2020-01-01,152295,Male,68,Married,New Jersey,Gold,Unemployment,Other,1,2458.89
992,2020-01-01,152296,Female,51,Married,Rhode Island,Basic,Employees,Card,1,1941.55
993,2020-01-01,152297,Female,73,Married,Alabama,Silver,self-employed,Other,0,851.25
994,2020-01-01,152298,Female,75,Married,North Dakota,Basic,self-employed,PayPal,1,2820.05
995,2020-01-01,152299,Female,63,Single,Kentucky,Missing,Employees,PayPal,0,2569.93
996,2020-01-03,152302,Male,46,Married,Maine,Basic,workers,PayPal,0,790.74
997,2020-01-03,152303,Female,21,Married,South Dakota,Platinum,self-employed,Card,0,2884.04
998,2020-01-03,152304,Female,35,Single,Vermont,Basic,Employees,Card,1,2707.55
999,2020-01-03,152305,Male,53,Single,California,Platinum,Employees,PayPal,1,1108.32
1000,2020-01-04,152306,Male,27,Married,Oklahoma,Platinum,workers,Card,0,175.7
1001,2020-01-04,152307,Male,76,Married,Washington,Basic,Employees,Other,1,2556.55
1002,2020-01-05,152309,Female,44,Single,Arizona,Basic,Unemployment,Card,0,2476.4
1003,2020-01-05,152310,Female,35,Married,Colorado,Gold,self-employed,PayPal,1,2513.16
1004,2020-01-05,152311,Male,35,Married,West Virginia,Silver,workers,Other,1,2987.96
1005,2020-01-06,152312,Female,26,Single,Georgia,Basic,Employees,PayPal,1,542.38
1006,2020-01-06,152313,Female,75,Married,Georgia,Basic,Employees,Other,1,441.12
1007,2020-01-06,152314,Female,18,Single,Ohio,Missing,Employees,PayPal,1,321.63
1008,2020-01-06,152315,Male,78,Single,West Virginia,Basic,workers,Other,0,2429.9
1009,2020-01-06,152316,Male,20,Single,Virginia,Basic,self-employed,PayPal,1,2616.98
1010,2020-01-06,152318,Female,22,Married,Idaho,Basic,workers,Other,1,2954.96
1011,2020-01-07,152319,Female,41,Married,New Mexico,Platinum,workers,Other,1,2612.81
1012,2020-01-07,152320,Male,70,Single,Maryland,Basic,Employees,Card,0,2961.06
1013,2020-01-07,152321,Male,25,Married,Tennessee,Basic,workers,PayPal,1,33.63
1014,2020-01-07,152322,Female,78,Single,Missouri,Basic,workers,PayPal,0,1407.33
1015,2020-01-07,152323,Male,29,Married,Colorado,Basic,self-employed,Other,1,2693.76
1016,2020-01-08,152324,Male,58,Married,Minnesota,Platinum,Employees,Other,1,1215.66
1017,2020-01-08,152325,Male,65,Single,New York,Basic,Employees,PayPal,1,1584.5
1018,2020-01-08,152326,Female,35,Single,Maine,Basic,workers,PayPal,1,978.26
1019,2020-01-09,152327,Female,17,Married,Rhode Island,Platinum,self-employed,Other,0,1907.39
1020,2020-01-09,152328,Male,27,Single,Nebraska,Platinum,Employees,Other,1,1020.47
1021,2020-01-09,152329,Female,67,Single,Missouri,Basic,Employees,Card,1,1988.96
1022,2020-01-09,152331,Male,47,Married,Georgia,Platinum,workers,PayPal,1,840.32
1023,2020-01-09,152332,Male,63,Married,Alaska,Basic,workers,PayPal,1,483.12
1024,2020-01-09,152333,Female,44,Single,Ohio,Basic,workers,PayPal,1,2969.4
1025,2020-01-10,152334,Male,68,Married,Missouri,Gold,Employees,PayPal,1,2409.45
1026,2020-01-10,152336,Male,44,Married,New York,Basic,workers,PayPal,1,2511.17
1027,2020-01-10,152337,Female,48,Single,Illinois,Missing,Unemployment,Other,0,1766.96
1028,2020-01-10,152338,Male,76,Married,Kentucky,Silver,self-employed,Other,1,198.34
1029,2020-01-10,152339,Male,55,Married,Minnesota,Platinum,workers,PayPal,0,1812.71
1030,2020-01-11,152340,Male,71,Single,California,Missing,Unemployment,PayPal,1,458.09
1031,2020-01-11,152341,Male,18,Married,Tennessee,Basic,self-employed,PayPal,0,212.17
1032,2020-01-11,152342,Female,67,Single,Georgia,Basic,self-employed,PayPal,1,1728.48
1033,2020-01-12,152343,Male,66,Married,Colorado,Missing,Employees,PayPal,0,2642.99
1034,2020-01-12,152344,Male,48,Married,Mississippi,Platinum,Employees,PayPal,1,1068.04
1035,2020-01-12,152345,Female,25,Married,Nebraska,Basic,workers,PayPal,0,1735.07
1036,2020-01-12,152346,Female,76,Married,Pennsylvania,Basic,Employees,PayPal,0,1501.44
1037,2020-01-13,152347,Female,39,Married,Indiana,Platinum,workers,PayPal,1,1766.51
1038,2020-01-13,152348,Male,56,Single,Michigan,Basic,workers,Card,1,345.89
1039,2020-01-13,152349,Female,22,Married,Massachusetts,Basic,Unemployment,PayPal,1,135.09
1040,2020-01-13,152350,Female,68,Married,Hawaii,Platinum,Employees,PayPal,0,1739.24
1041,2020-01-13,152351,Male,60,Single,Nevada,Missing,workers,PayPal,1,1473.73
1042,2020-01-13,152352,Female,73,Married,Tennessee,Silver,workers,PayPal,1,1886.15
1043,2020-01-14,152353,Male,75,Married,Washington,Basic,Employees,Card,0,1540.3
1044,2020-01-14,152354,Female,43,Married,Texas,Platinum,Employees,PayPal,0,1239.5
1045,2020-01-15,152355,Male,34,Married,Nevada,Basic,Employees,PayPal,1,1594.05
1046,2020-01-16,152356,Female,62,Married,Montana,Platinum,self-employed,PayPal,1,1694.78
1047,2020-01-16,152357,Male,78,Married,California,Missing,Employees,Other,1,150.76
1048,2020-01-17,152359,Female,65,Married,Wisconsin,Basic,workers,PayPal,0,1178.68
1049,2020-01-17,152360,Female,58,Single,Oklahoma,Silver,Employees,PayPal,0,2962.48
1050,2020-01-18,152362,Male,66,Married,South Dakota,Basic,self-employed,PayPal,0,2489.81
1051,2020-01-18,152363,Male,25,Single,Arizona,Silver,Employees,PayPal,0,2942.85
1052,2020-01-18,152364,Female,44,Single,Michigan,Basic,Employees,Other,0,1968.96
1053,2020-01-18,152365,Female,30,Single,Michigan,Basic,self-employed,PayPal,0,2985.7
1054,2020-01-18,152366,Female,71,Single,Delaware,Basic,Employees,PayPal,0,14.42
1055,2020-01-19,152367,Female,21,Single,Louisiana,Basic,Unemployment,PayPal,1,2019.49
1056,2020-01-19,152368,Male,62,Married,Iowa,Basic,self-employed,PayPal,1,784.89
1057,2020-01-19,152369,Female,32,Married,West Virginia,Basic,Unemployment,Card,1,1248.69
1058,2020-01-19,152370,Female,51,Single,Florida,Basic,workers,Other,1,544.83
1059,2020-01-19,152371,Female,21,Married,New Jersey,Silver,Employees,PayPal,1,2889.7
1060,2020-01-19,152372,Female,56,Married,Delaware,Gold,Employees,Card,1,709.16
1061,2020-01-20,152373,Male,67,Single,Kentucky,Gold,self-employed,PayPal,1,1495.9
1062,2020-01-21,152374,Female,60,Married,Iowa,Basic,workers,Card,0,1676.4
1063,2020-01-21,152375,Female,20,Single,Wisconsin,Missing,Employees,Card,0,2034.02
1064,2020-01-22,152376,Male,38,Single,Florida,Basic,workers,Card,0,1021.21
1065,2020-01-22,152377,Male,69,Married,Georgia,Platinum,workers,PayPal,1,2478.1
1066,2020-01-23,152378,Male,47,Married,New York,Platinum,Employees,PayPal,1,929.97
1067,2020-01-23,152379,Male,28,Married,Indiana,Silver,self-employed,PayPal,0,1465.07
1068,2020-01-23,152380,Female,20,Married,Arizona,Missing,workers,PayPal,1,2722.23
1069,2020-01-23,152381,Male,67,Single,Utah,Silver,Employees,PayPal,1,2528.22
1070,2020-01-23,152382,Male,28,Married,Vermont,Basic,Employees,PayPal,0,1758.32
1071,2020-01-24,152383,Male,16,Single,Louisiana,Platinum,Others,Other,0,1207.62
1072,2020-01-25,152384,Male,19,Married,Wisconsin,Basic,workers,Card,1,496.36
1073,2020-01-25,152385,Female,17,Married,North Dakota,Basic,workers,Other,0,951.22
1074,2020-01-25,152386,Female,77,Single,South Carolina,Basic,Employees,PayPal,1,287.21
1075,2020-01-25,152388,Female,48,Single,Nebraska,Missing,Employees,PayPal,0,2056.77
1076,2020-01-25,152389,Female,45,Married,Illinois,Silver,workers,PayPal,1,25.18
1077,2020-01-25,152390,Female,71,Single,California,Basic,workers,Card,1,2090.91
1078,2020-01-27,152391,Male,57,Married,California,Missing,Employees,Other,1,1146.3
1079,2020-01-27,152392,Male,27,Single,Minnesota,Basic,Employees,PayPal,1,1297.99
1080,2020-01-28,152393,Female,39,Single,Oklahoma,Basic,workers,Card,1,553.6
1081,2020-01-28,152394,Female,20,Married,Utah,Gold,Employees,PayPal,0,2733.41
1082,2020-01-28,152395,Male,70,Single,West Virginia,Basic,workers,Card,0,300.28
1083,2020-01-28,152396,Female,30,Married,Maine,Gold,workers,Card,0,631.84
1084,2020-01-29,152397,Male,60,Single,Missouri,Basic,self-employed,Other,1,1551.07
1085,2020-01-29,152398,Female,54,Married,Wyoming,Basic,Employees,Other,1,2674.77
1086,2020-01-30,152400,Female,76,Married,Alaska,Basic,Employees,PayPal,0,1207.82
1087,2020-01-30,152401,Female,49,Married,Pennsylvania,Platinum,Unemployment,Card,0,601.43
1088,2020-01-30,152402,Male,66,Single,Hawaii,Basic,Employees,PayPal,0,1330.79
1089,2020-01-30,152403,Female,49,Married,South Dakota,Gold,Employees,PayPal,1,999.93
1090,2020-01-30,152404,Female,37,Single,Colorado,Missing,workers,PayPal,1,118.48
1091,2020-01-30,152405,Male,74,Married,Louisiana,Basic,workers,Other,1,933.78
1092,2020-01-31,152406,Male,77,Married,Georgia,Missing,workers,Card,0,1270.63
1093,2020-01-31,152407,Male,39,Married,Louisiana,Missing,Employees,PayPal,0,1396.59
1094,2020-01-31,152408,Female,42,Married,Montana,Gold,Employees,PayPal,1,915.11
1095,2020-01-31,152409,Female,41,Single,Ohio,Basic,workers,Card,0,1098.07
1096,2020-02-01,152411,Male,41,Single,Massachusetts,Basic,Employees,Other,1,1958.74
1097,2020-02-01,152412,Female,15,Married,Illinois,Silver,workers,Card,1,1228.67
1098,2020-02-01,152413,Female,63,Single,New Mexico,Silver,Employees,Other,1,911.81
1099,2020-02-01,152414,Female,16,Married,Utah,Platinum,self-employed,Other,0,2457.09
1100,2020-02-02,152416,Male,68,Single,Massachusetts,Basic,self-employed,Other,1,2969.59
1101,2020-02-03,152417,Female,25,Married,Georgia,Silver,Employees,PayPal,1,2626.08
1102,2020-02-03,152418,Female,57,Single,South Carolina,Missing,workers,Card,1,1438.69
1103,2020-02-05,152419,Female,67,Married,New Hampshire,Silver,workers,Card,1,1659.67
1104,2020-02-05,152420,Male,75,Married,Washington,Platinum,workers,PayPal,1,1747.54
1105,2020-02-06,152423,Male,51,Married,Ohio,Gold,workers,Other,0,295.67
1106,2020-02-06,152424,Female,39,Married,Ohio,Missing,self-employed,Card,0,1659.23
1107,2020-02-08,152425,Male,30,Married,Florida,Basic,workers,Other,1,1056.1
1108,2020-02-08,152426,Female,70,Married,Rhode Island,Silver,workers,Other,0,988.82
1109,2020-02-09,152427,Male,70,Married,Florida,Basic,self-employed,PayPal,1,153.01
1110,2020-02-09,152428,Female,21,Single,Georgia,Platinum,workers,PayPal,0,438.2
1111,2020-02-10,152429,Female,62,Married,Tennessee,Basic,Unemployment,Other,1,1728.43
1112,2020-02-10,152430,Male,44,Single,Michigan,Silver,self-employed,PayPal,0,1590.63
1113,2020-02-11,152431,Male,66,Married,Idaho,Basic,Employees,Card,1,1960.94
1114,2020-02-11,152433,Female,51,Married,Montana,Basic,Employees,Other,0,2582.89
1115,2020-02-12,152434,Female,54,Married,Alaska,Basic,Unemployment,Card,1,1118.41
1116,2020-02-13,152436,Male,50,Single,New Jersey,Silver,self-employed,PayPal,0,454.37
1117,2020-02-14,152437,Female,44,Single,Florida,Basic,workers,PayPal,0,1778.33
1118,2020-02-14,152438,Male,42,Married,Nebraska,Basic,workers,Other,1,1613.31
1119,2020-02-15,152439,Male,41,Married,West Virginia,Platinum,workers,Other,1,2501.89
1120,2020-02-15,152440,Male,64,Single,Texas,Missing,Unemployment,Other,1,1403.77
1121,2020-02-15,152441,Female,78,Married,North Dakota,Basic,Employees,Card,0,99.55
